Identidades;identidad;nentidad;entidad;tipo1;tipo2;tipo3;tipo4;tipo5;tipoentidad;Idproyecto;año;fondo;instrumento;provincia;titulo;areatematicanormalizada;montorealxproyecto;montorealxpentidad;pentidad
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;1949;2017;COFECyT;PFIP ;SANTA FE;Desarrollo y producción de bioplástico (phb) a partir de suero lácteo y derivados ;Desarrollo productivo local; $ 242,089 ; $ 121,044 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2010;2021;COFECyT;PFI ;SANTA FE;Mayor eficiencia energética en comunas con perspectiva de género ;Desarrollo local; $ 100,078 ; $ 50,039 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2083;2021;COFECyT;PFI ;SANTA FE;“Producción de proteína unicelular a partir de lactosuero: mejor competitividad en PyMES lácteas, alimentos alternativos con fines sociales y preservación del medio ambiente”.;Desarrollo local; $ 57,746 ; $ 28,873 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2087;2021;COFECyT;PFI ;SANTA FE;Centro de prototipado sustentable para la mejora de los procesos productivos de la localidad de Cañada de Gómez;Desarrollo local; $ 94,571 ; $ 47,285 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2128;2021;COFECyT;PFI ;SANTA FE;Conformación de un procedimiento técnico, comercial y administrativo innovador, que permita a las cooperativas eléctricas junto a sus usuarios, implementar sistemas de energía renovable colaborativa a partid de plantas solares fotovoltaicas.;Desarrollo local; $ 132,287 ; $ 66,144 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2154;2021;COFECyT;PFI ;SANTA FE;Implementación de ensayos moleculares para el diagnóstico temprano y detección de resistencia antibiótica a mycobacterium tuberculosis en población pediátrica.;Desarrollo local; $ 66,133 ; $ 33,067 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2155;2021;COFECyT;PFI ;SANTA FE;Desarrollo de técnica metodológica para la determinación de estadios del ciclo estral y anestro en cerdas mediante el uso de la citología vaginal y el patrón de arborización del moco vestibular;Desarrollo local; $ 78,252 ; $ 39,126 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2382;2022;COFECyT;PFI ;SANTA FE;Ampliación de capacidades del Centro de Medicina comparada (ICIVET-LITORAL), como herramienta para el desarrollo famacéutico y biotecnológico local y regional;Desarrollo local; $ 155,899 ; $ 51,966 ;3
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2383;2022;COFECyT;PFI ;SANTA FE;Incorporación de nuevas especialidades medicinales pedíátricas con betalactámicos al laboratorio de producción pública de medicamentos de Santa Fe, LIF SE, para aumentar la Soberanía Sanitaria Provincial y Nacional;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2384;2022;COFECyT;PFI ;SANTA FE;Promoción y uso de recursos genéticos locales para la mejora de la producción, la diversidad y la sostenibilidad de los sistema agropecuarios de la Agricultura Familiar del Centro Norte de la Provincia de Santa Fe.;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2385;2022;COFECyT;PFI ;SANTA FE;Convergencia de capacacidades tecnologicas para transferencia integral de innovaciones digitales en propuestas para Pymes, estados y sectores de la sociedad civil.;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2386;2022;COFECyT;PFI ;SANTA FE;Desarrollo experimental del cultivo de Cannabis sativa L. para la obtención de aceites de calidad medicinal estandarizada en la Provincia de Santa Fe;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2387;2022;COFECyT;PFI ;SANTA FE;Investigación y transferencia sobre prácticas y conocimientos para la mejora en la eficiencia energética y la seguridad eléctrica en tambos de la provincia de Santa Fe.;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2388;2022;COFECyT;PFI ;SANTA FE;Proceso de recuperación de ácido hialurónico amigable con el ambiente.;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2389;2022;COFECyT;PFI ;SANTA FE;Centro de ensayo de equipamientos para la generación de energía eléctrica a partir de plantas fotovoltaicas.;Desarrollo local; $ 155,119 ; $ 51,706 ;3
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2390;2022;COFECyT;PFI ;SANTA FE;Innovación y transformación digital en el hospital de la comuna de San Gregorio, Santa Fe.;Desarrollo local; $ 153,525 ; $ 76,762 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;2391;2022;COFECyT;PFI ;SANTA FE;Ampliación de capacidades de la planta de alimentos nutritivos. Incoporación y desarrolllo de nuevos productos para sectores vulnerables.;Desarrollo local; $ 155,899 ; $ 77,949 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;3368;2023;COFECyT;PFI;SANTA FE;"Generación de la Unidad de Ciencias Genómicas y Transcriptómicas del Instituto de
Biología Molecular y Celular de Rosario (UCG-IBR)";Desarrollo local; $ 663,084 ; $ 331,542 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;3369;2023;COFECyT;PFI;SANTA FE;PLATAFORMA DE CIENCIA Y TECNOLOGIA PARA EL ACCESO E INNOVACION EN SALUD PUBLICA;Desarrollo local; $ 331,542 ; $ 165,771 ;2
3319;3319-1;1;Provincia de Santa Fe;Estado;Provincial;Gobierno provincial;Provincia de Santa Fe;Provincia de Santa Fe;otraentidad;3370;2023;COFECyT;PFI;SANTA FE;"“Fortalecimiento de INCUVA, la Incubadora de empresas de la EEA Rafaela del INTA, como un
como Centro tecnológico especializado en BioAgroindustria, con fuerte orientación a bioprocesos
y bioproductos mediante la aplicación de tecnología de fermentación y secado spray”";Desarrollo local; $ 331,542 ; $ 165,771 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;29;2008;COFECyT;ASETUR;SANTIAGO DEL ESTERO;Guampacha: Corredor turístico sustentable ;Turismo; $ 49,978 ; $ 24,989 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;33;2008;COFECyT;ASETUR;SANTIAGO DEL ESTERO;"Refuncionalización del monumento histórico ""Estancia San Isidro"" residencia del Gral. Antonino Taboada 1835-1870";Turismo; $ 50,000 ; $ 25,000 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;61;2009;COFECyT;ASETUR;SANTIAGO DEL ESTERO;Reserva natural Tara Inti (Isla del Sol) ;Turismo; $ 520,031 ; $ 260,016 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;128;2010;COFECyT;ASETUR;SANTIAGO DEL ESTERO;Camping Villa La Punta ;Turismo; $ 645,120 ; $ 322,560 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;381;2016;COFECyT;DETEM VECTORES ;SANTIAGO DEL ESTERO;Implementacion de estrategias educativas sanitarias en relación a la enfermedad de Chagas en la municipalidad de Los Telares. Departamento Salavina.;Salud; $ 61,010 ; $ 30,505 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;397;2016;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Relocalización de sitio de disposición final y gestión integral de residuos sólidos urbanos en la localidad de Los Telares;Desarrollo local; $ 305,048 ; $ 152,524 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;408;2016;COFECyT;PFIP RRNN ;SANTIAGO DEL ESTERO;Reintroducción de especies nativas productivas a Santiago del Estero;Recursos naturales; $ 142,610 ; $ 71,305 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;442;2016;COFECyT;ASETURMUSEOS ;SANTIAGO DEL ESTERO;Museo de astronomía e ingeniería en el Nodo Tecnológico;Turismo; $ 457,571 ; $ 228,786 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;451;2009;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Tecnologías Aplicadas al Tratamiento de los Residuos de un Feed Lot en el Municipio de Beltrán-Departamento Robles.;Desarrollo local; $ 173,344 ; $ 86,672 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;483;2010;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Depuración de Aguas Residuales de origen Domiciliario y de Matadero con Producción de Caña de Bambú y Abono Orgánico;Desarrollo local; $ 358,400 ; $ 119,467 ;3
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;520;2008;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Tratamiento de Residuos con Impacto SocioAmbiental en Municipios de la Micro Región del Sudeste Santiagueño;Desarrollo local; $ 300,000 ; $ 75,000 ;4
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;538;2010;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Reingeniería de Sistemas Administrativos Mediante el Uso de Tecnologías de la Información;Desarrollo local; $ 57,344 ; $ 28,672 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;556;2009;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Aplicación de tácticas de biocontrol de insectos (mosquitos y jejenes) con impacto en Salud Pública y en Sanidad Animal.;Desarrollo local; $ 260,016 ; $ 130,008 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;621;2009;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Construcciones con Materiales no Convencionales. ;Desarrollo local; $ 86,672 ; $ 43,336 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;646;2010;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Plataforma de Telecomunicaciones para e-salud, e-learning y Monitoreo de Cauces Acuíferos y Sistema de Riego;Desarrollo local; $ 86,016 ; $ 43,008 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;648;2011;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Herramientas para el Ordenamiento Territorial ;Desarrollo local; $ 123,133 ; $ 61,567 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;671;2010;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Tecnologías Aplicadas al Reciclaje de Residuos Urbanos Biodegradables y Aceite Vegetal Usado con producción de Compost y Biodiesel;Desarrollo local; $ 215,040 ; $ 107,520 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;675;2011;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Programa Ambiental para la Erradicación de basurales a Cielo Abierto y Concientización sobre la Clasificación de R.S.U. en la Municipalidad de Frías - Santiago del Estero;Desarrollo local; $ 115,890 ; $ 57,945 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;706;2011;COFECyT;DETEM ;SANTIAGO DEL ESTERO;Innovaciones tecnológicas en Gestión de Residuos Urbanos del municipio de Tintina: compostaje y valorización de materiales reciclables secos;Desarrollo local; $ 369,399 ; $ 184,700 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;719;2017;COFECyT;PFIP ;SANTIAGO DEL ESTERO;Desarrollo de proceso de obtención de jugo concentrado de frutas y hortalizas con tecnologías no térmicas;Desarrollo productivo local; $ 174,304 ; $ 87,152 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;722;2017;COFECyT;PFIP ;SANTIAGO DEL ESTERO;Laboratorio de desarrollo y calidad de productos lácteos e inocuidad de alimentos;Desarrollo productivo local; $ 196,092 ; $ 98,046 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;723;2017;COFECyT;PFIP ;SANTIAGO DEL ESTERO;Polen fresco envasado en atmósfera modificada ;Desarrollo productivo local; $ 85,223 ; $ 42,611 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;746;2007;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Promoción y Fortalecimiento de la cadena de Biodiesel (Biocombustibles);Desarrollo productivo regional; $ 246,342 ; $ 82,114 ;3
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;768;2012;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Desarrollo de estructuras cubiertas para cultivos, con sensado de variables bio climáticas que alimenten sistemas de control electrónico y software de aplicación;Desarrollo productivo regional; $ 643,760 ; $ 321,880 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;815;2012;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Desarrollo de mangueras y accesorios para riego, y sistema automático de control para fertirriego;Desarrollo productivo regional; $ 351,038 ; $ 175,519 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;823;2010;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Laboratorio de programación y reprogramación embrionaria y fetal;Desarrollo productivo regional; $ 716,799 ; $ 238,933 ;3
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;859;2007;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Hacia una Frutihorticultura sustentable: Promoción y asistencia para el mejoramiento de la producción de cebolla, melón y anquino.;Desarrollo productivo regional; $ 246,342 ; $ 123,171 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;919;2010;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Desarrollo de maquinaria agrícola para produccion de forrajeras ;Desarrollo productivo regional; $ 285,974 ; $ 142,987 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;924;2008;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Mejora de la competitividad de tambos e integración en la cadena de valor en la Zona de Riego de Santiago del Estero;Desarrollo productivo regional; $ 300,000 ; $ 150,000 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;944;2008;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Plan de selección genética para ganado bovino de carne para el CHACOSemiárido;Desarrollo productivo regional; $ 300,000 ; $ 150,000 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;948;2008;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Mejoras en las condiciones de postcosecha y alternativas de industrialización del melón;Desarrollo productivo regional; $ 300,000 ; $ 150,000 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;954;2009;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Mejoramiento del sector frutihortícola mediante la utilización del uso de la fertirrigación;Desarrollo productivo regional; $ 433,359 ; $ 216,680 ;2
3320;3320-1;1;Provincia de Santiago Del Estero;Estado;Provincial;Gobierno provincial;Provincia de Santiago Del Estero;Provincia de Santiago Del Estero;otraentidad;994;2009;COFECyT;ESPRO ;SANTIAGO DEL ESTERO;Generación de tecnología para mejorar la eficiencia productiva, calidad de producto y la sustentabilidad de la cadena regional de carne bovina;Desarrollo productivo regional; $ 432,926 ; $ 216,463 ;2
